0.011460284951944908, 0.0000010157703572351666
0.014885074387519988, 8.514810971237635e-7
0.019333327264642056, 7.076964915724356e-7
0.025110895208903767, 5.949251567359525e-7
0.032615030489125736, 4.944636441048536e-7
0.042361700168675055, 4.063152634316883e-7
0.055021062812712664, 3.1541011084013425e-7
0.07146354704807295, 2.43453742506776e-7
0.09281970023145673, 1.87913204756446e-7
0.12055792228255763, 1.450434573658492e-7
0.15658542948150522, 1.1227286427736876e-7
0.20337939026886198, 8.665939375714754e-8
0.26415724964384146, 6.688927529098511e-8
0.3430979532741877, 5.162943052072952e-8
0.4456292821781391, 3.9964464105062925e-8
0.5788010544496124, 3.084713526696886e-8
0.7517698545179159, 2.367467643744739e-8
0.9764286188097966, 1.8377927169588127e-8
1.268224366674289, 1.467800897882167e-8
1.6472203018659264, 1.1789880460729015e-8
2.1394753122387544, 9.551225510565296e-9
2.778835718873798, 7.65007225294785e-9
3.6092624711844015, 6.16231088709875e-9
4.687853800576452, 4.963884550845013e-9
6.088771163369435, 3.987162397826823e-9
7.908338411773933, 3.211751920812437e-9
9.4516909638796, 2.7798693576903367e-9
