0.005269925931575667, 4.932525134287112e-8
0.00568407712154102, 3.735281955931013e-8
0.006426828039641021, 2.1097624031724035e-8
0.007742157935886526, 1.1963078516068904e-8
0.009379620914948861, 5.9120216534887076e-9
0.01132488494039003, 2.9479021827342967e-9
0.014002498861169683, 1.3516919208551929e-9
0.01790782505006285, 9.498956582895027e-10
0.022833329965388085, 7.965126758162486e-10
0.029656838069450537, 6.582533732235735e-10
0.038519482073391974, 5.470979970895728e-10
0.0509305608890749, 4.4892727203228553e-10
0.06498178327258931, 3.715303515147592e-10
0.08552288632054249, 2.9626364212680145e-10
0.10933413805446071, 2.4383368005544936e-10
0.1423830870774957, 1.9641369278153718e-10
0.18493282248741844, 1.582157916138033e-10
0.23956455663656523, 1.3038103231820193e-10
0.3119788726122771, 1.18695027017609e-10
0.36845786775739375, 1.1503726814907444e-10
