0.001000000000000002, 0.0000031985304904635737
0.0011289635784096053, 0.0000022869145851950704
0.0014149812039067997, 0.0000011655384051737576
0.0017734600528300814, 5.934034955571599e-7
0.0022493330674432342, 2.93417432517082e-7
0.0028191910462176573, 1.4819563483877648e-7
0.0035334198701430803, 7.542370798476778e-8
0.004481543377529523, 3.741132484286573e-8
0.005706640327038072, 1.807252979794694e-8
0.007209287069633683, 9.061425486115692e-9
0.009143757014735349, 4.522832715885461e-9
0.01173596084624185, 2.224958272190409e-9
0.015243133215085159, 1.166250621500027e-9
0.019798388326017432, 7.04778506365223e-10
0.02571493503185221, 5.02331806827794e-10
0.033399581461053, 4.198888470055289e-10
0.04338070620795827, 3.6110720141041594e-10
0.05634458842832038, 3.2409712855452094e-10
0.07318259481387623, 3.132170569129361e-10
0.09505246791367203, 3.132170569129361e-10
0.1234579298459984, 3.132170569129361e-10
0.1603520747688773, 3.132170569129361e-10
0.2082716591373095, 3.132170569129361e-10
0.2705115232361598, 3.132170569129361e-10
0.3544970099782319, 3.132170569129361e-10
0.4563488455576267, 3.132170569129361e-10
0.5927240501669511, 3.132170569129361e-10
0.7698535957005072, 3.132170569129361e-10
0.9999165018629869, 3.123270430745913e-10
1.2987313643552487, 3.061673570883466e-10
1.686844005091901, 3.0270223367529116e-10
2.1909401556087773, 2.950484188238622e-10
2.8456803065186147, 2.9421003160982354e-10
3.696082883038762, 2.9421003160982354e-10
4.800619608252811, 2.9421003160982354e-10
6.235235884156897, 2.9421003160982354e-10
8.09857262263433, 2.9421003160982354e-10
9.564695119988787, 2.9421003160982354e-10
